label,type,P,Ti,Y,Hf,Th,U,La,Ce,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
1,S,1774.992176,9.037686013,4370.369805,14679.29114,141.0190439,399.1777041,0.013423718,1.493201299,2.745737436,10.02377268,0.223955383,64.68121079,24.50158158,341.1073316,131.2286902,609.679067,137.4592161,1367.645255,192.4467694
1,S,1001.867815,4.985175167,1820.26299,12233.92213,57.48329416,418.8720642,0.013394136,2.354979473,0.700029455,2.344422258,0.13573402,19.92210043,9.194128579,139.7457571,58.20131497,309.5941901,69.18525484,650.2922766,126.2710945
1,S,573,15.89999999,1200,9370.000002,51.4,107.9999999,0.013,1.549999999,1.699999999,4.889999999,0.15,28.70000002,9.30000001,112.0000001,41.00000003,183.0000001,34.99999997,301.0000003,58.30000003
1,S,1367.000001,9.400000009,2590,10280.00001,83.7,397.0000002,0.013,2.269999999,2.310000001,5.709999997,0.251,46.90000003,16.80000001,221.9999998,83.40000007,412,82.29999996,734.9999999,144
1,S,752.5295599,9.634103818,1351.179277,10439.65998,98.45578926,301.4753653,0.012428886,1.650786159,0.960544052,3.52652064,0.141766671,24.31691093,9.170305415,119.0256035,45.78356747,221.6362248,45.6708124,402.5237092,76.52602301
1,S,850.9999998,9.599999999,1761,11849.99999,93.60000006,501.9999998,0.0124,5.6,0.940000001,2.750000001,0.268,21.38000001,9.890000009,149.3999998,59.80999994,308.6999997,72.89999995,690.0000004,126.6000001
1,S,1944.000002,4.700000001,4069.999998,11520,141.0000001,538.0000004,0.012,5.300000005,1.739999999,6.159999998,0.839999999,48.89999999,21.39999998,316.9999998,129.9999999,660.9999993,137.4000001,1238.999999,248.0000001
1,S,371.0251207,6.458713838,740.0358994,9175.175351,136.581706,260.07039,0.011283636,10.26208106,1.454449782,2.314630177,0.92341803,15.55424126,5.161547389,62.22375259,23.19244808,115.8194267,26.30053083,260.8317577,56.4165246
1,S,2447.375527,4.423549516,5013.222983,16999.44345,91.63586231,767.9478255,0.011032531,0.695110712,1.326476758,6.163812894,0.05416431,53.46257014,26.25869435,422.5836491,161.1501129,781.8855986,198.4365286,2052.913932,279.7815031
1,S,871,13.39999999,2119.000001,9610.000007,117.0000001,212.2999999,0.011,2.259999999,4.039999999,8.890000001,0.241,51.60000004,17.11999999,202.7000001,72.20000007,326.8000001,61.59999998,520.0000004,100.8999999
1,S,1071.999999,12.29999999,1949.999998,10000,61.30000007,198.9999998,0.011,1.489999999,2.159999999,5.580000001,0.099,37.20000001,12.86000001,166,64.70000005,310.0000001,60.1,534,104.6000001
1,S,490.9999999,14.10000001,996.9999993,7819.999999,40.10000004,133.6,0.011,1.72,2.000000002,4.550000004,0.476,21.29999998,7.120000006,89.99999991,32.9,156.3,32.20000002,288.0000002,59.20000004
1,S,1415.489431,7.431212784,2765.261047,11840.48827,100.9473394,452.5776562,0.010538718,1.421035066,1.911879269,6.406540604,0.280329887,45.39313086,17.59607421,237.1810542,91.20443683,442.8940379,91.77017756,812.0888394,150.1474224
1,S,904.9071922,5.133390943,1931.702576,10538.68916,115.0497237,461.9167033,0.010079885,1.776937223,1.445924708,4.090079306,0.21358823,30.29176612,11.92668434,163.9789435,65.04308639,321.3292068,69.22490382,626.6537069,119.5935454
1,S,1071.999999,5.6,1779.999999,10520,31.9,175.0000001,0.01,0.789999999,0.84,3.499999997,0.09,26.60000002,10.59,150.0999999,57.90000004,290.0000001,60.40000005,533,109.4
1,S,1129.999999,5.999999995,2198.999998,10200.00001,103.9999999,556.0000005,0.01,2.259999999,2.59,7.699999997,0.4,52.30000002,18.27999998,214.1999998,72.39999997,316.0000003,60.79999996,512,95.59999994
1,S,1090,4.799999996,2009.999998,12409.99999,59.8,486.9000005,0.01,1.810000001,0.69,2.3,0.239,23.6,10.39999999,154.9999999,64,332.0000002,70.89999997,658.0000006,133
1,S,871,7.400000005,1731,10759.99999,103.3000001,210.9999999,0.01,6.289999994,2.019999998,5.999999995,0.909999998,39.09999996,13.95000001,162.7,57.09999997,261.9999998,49.99999996,424.0000004,84.50000001
1,S,1369.296446,9.304156954,3098.874619,13057.71445,104.0414181,318.9675643,0.009869746,1.093046316,2.754145195,7.741079899,0.174700089,52.62804568,19.87090843,258.5958298,94.75754535,447.9292118,96.13523516,1021.761348,132.6377158
1,S,118.5317098,6.395377313,600.5808151,7119.310851,252.1574901,382.3839613,0.009838944,30.60343913,1.733082113,3.172456136,1.584058909,15.06045626,4.379237389,53.05008768,18.71356552,92.68298853,21.20319298,249.8370602,38.41738651
1,S,1396.344131,5.330561938,4252.984902,15652.53285,951.1465063,1244.732978,0.009744487,58.00516173,2.187976797,8.008197569,2.297728729,61.78071668,23.24216864,339.0880822,126.0642981,660.6135327,170.5276554,1740.619846,282.4002813
1,S,1227.630882,5.326262311,2572.602605,10905.71977,106.1878616,412.9560119,0.009178921,6.700831172,1.042939783,3.437094398,0.2678433,28.75885552,13.47786851,198.3805075,83.38867189,435.5596308,91.6008429,809.3160533,155.305181
1,S,618.0424977,0.736745809,2496.975925,16579.96231,671.8257908,1283.422643,0.009068778,15.72223202,0.962278612,4.154196706,0.256898015,33.54937678,14.48490759,206.8911387,83.28921042,415.5666822,97.7420033,1047.541309,155.7957122
1,S,1365.797153,11.91101304,3439.116945,13436.4292,100.4659555,274.4247366,0.009050623,1.087114341,2.98608771,9.583697165,0.137535192,59.8619638,22.19844627,273.9677676,100.3156755,448.0568404,101.5498563,1016.546539,132.8045171
1,S,1371.000001,11.20000001,2872.000003,9160.000007,271.0000001,279.4000001,0.009,11.54,3.580000003,8.570000002,1.369999999,59.8,19.46,245.0999999,99.89999995,501.0000002,102.4999999,893.0000002,183.3999999
1,S,1299,5.999999995,2426.999998,11450.00001,53.60000004,324.3000002,0.009,1.600000001,0.719999999,2.489999999,0.108,24.59999999,11.90999999,181.0999999,76.30000001,392,83.49999991,743.0000004,147.1000001
1,S,34.98547075,2.316911488,272.6537128,13792.41417,32.08516345,588.8056884,0.008911798,5.297518902,0.095230691,0.292154489,0.157876315,2.287406738,0.991862199,16.20421445,7.411240659,49.18321996,15.6518994,225.2553834,51.77002933
1,S,1614.120584,16.11959574,3223.283448,13934.50989,57.71428969,130.9505434,0.00851044,0.923736467,2.403296401,7.202294673,0.109709003,56.77291218,19.9013382,258.7959359,95.63444415,441.6525314,98.35365416,957.700557,140.1360988
1,S,1079.000001,3.209999997,2198.999998,11949.99999,90.69999999,506.5999995,0.0085,4.19,0.599999999,2.500000002,0.265,23.14000002,11.09,181.0999999,75.36999995,398.2000003,93.71000003,868.5999999,159.4999999
1,S,583.943518,12.09597047,1160.182924,11249.07427,56.71492551,226.4801808,0.008342252,2.179513433,2.532443104,5.65775496,0.340278477,29.37261325,9.570648715,122.0010732,41.77472898,189.5332676,44.80536205,461.2267411,72.64416547
1,S,200.2139233,11.32225558,697.5765102,7883.538284,43.06588457,136.774056,0.008135983,1.336096548,0.910346899,2.443471517,0.281194859,14.33626384,4.963253643,65.13095407,24.6197354,120.0997131,27.59883004,289.1225236,42.67830109
1,S,926.0000007,5.300000005,2038.000002,9790.000004,102.2,488,0.008,2.249999999,1.209999999,3.280000002,0.113,28.30000003,11.61000001,164.1,66.59999997,333.0000004,69.90000004,615.0000003,120.5
1,S,876.9999993,11.10000001,1674.000001,10550.00001,53.89999998,161.5999998,0.008,1.400000001,1.64,5.280000006,0.109,33.59999997,12.06000001,149.5000001,55.90000001,265,52.09999996,459.0000005,90.69999999
1,S,957.0000005,6.1,2059.999998,11659.99999,128.0000001,293.9999997,0.008,5.560000005,2.939999997,8,1.090000001,47.50000004,16.90000002,196.9999999,67.29999997,297.9999999,56,484.0000004,91.89999992
1,S,1068.999999,4.9,2089.999999,12439.99999,64,431.8,0.008,1.690000002,0.719999999,2.069999998,0.286999999,21.39999998,10.35,155.9999999,65.5,348,75.40000002,703,143.6
1,S,1368.701042,3.463729544,2472.006896,11660.55922,104.3148474,892.4817846,0.007955112,1.494209764,0.615291586,3.44769735,0.184738977,29.98963955,13.50491052,202.677047,82.55572563,429.4026715,96.37781542,887.8368099,169.8688505
1,S,1920.869072,4.527330931,4145.030829,12957.88278,77.65229862,594.0320661,0.00791534,0.667700347,0.970814267,5.122126253,0.08094483,46.61270464,21.47711789,324.6560377,130.4159394,660.3238946,159.1820828,1585.942403,224.4638424
1,S,1331.144653,8.040069724,2935.555935,12111.76308,90.45915175,383.3696408,0.007803376,1.188686023,1.588832618,5.816798558,0.131723925,39.86434218,16.90513191,236.0120244,90.94773904,445.4657966,99.25218651,970.8144211,146.512754
1,S,128.1881108,5.92190369,461.6803473,17228.40784,157.9197003,427.3191236,0.007648243,10.93359767,1.272664412,2.795398398,0.055727187,11.61086138,4.099347143,49.52094652,18.53784233,87.02675137,18.7682628,189.9316618,27.96618325
1,S,1698.551222,3.63489171,3775.980762,14288.91478,71.90266941,601.1651981,0.00742566,0.617946563,0.719710621,4.054193668,0.05724988,37.4722356,17.82845865,282.3848272,108.9650644,550.1964451,133.4941898,1416.1451,196.9526057
1,S,1531.500726,5.624264984,3027.940326,11778.78504,65.73617226,440.2063105,0.007160747,1.613258333,0.635280905,2.981572376,0.128217478,28.85066972,14.37774001,225.5736817,97.87928743,517.6772813,111.5690071,1001.199504,189.5750586
1,S,1476.855742,4.208593412,2885.686004,12050.54989,73.3056814,424.8408656,0.007069808,1.86747738,0.653732497,3.086125315,0.19997827,29.16995526,14.15586881,218.1545498,93.61802956,496.027433,108.4065704,986.3630889,181.6489639
1,S,1142.999999,6.900000004,2459.999999,10300.00001,97.20000002,304.0000003,0.007,1.600000001,2.740000001,7.800000006,0.151,48.09999996,17.39999999,223,82.40000006,394.0000002,78.00000006,676.0000001,131.3
1,S,793.9999992,7.400000005,1465.000001,11439.99999,52.09999996,164.7999999,0.007,2.77,1.010000001,3.580000003,0.33,24.2,9.02000001,122.8000001,48.09999996,240.0000002,49.40000001,451.0000001,90.8000001
1,S,154.8738312,9.06247718,433.397605,14555.67309,119.2655532,174.902804,0.006978995,13.13772461,0.680881061,1.635026289,0.474031504,7.369957204,2.954917942,38.40105155,14.29003897,75.43690326,17.44452735,207.5123688,33.33456453
1,S,106.3594206,15.16618457,268.8757068,12811.37867,87.69655293,213.0742105,0.006772816,3.446539808,0.750892981,1.657098438,0.063275079,7.11990023,2.512409501,28.83633817,9.308267682,43.48119136,10.03065571,101.2223591,14.20078087
1,S,1193.192198,4.318815188,2799.109428,14300.64329,107.082451,445.2735284,0.006596638,0.87793237,0.874863867,3.55070573,0.058321413,32.68398775,15.02496029,219.0468565,91.67186039,422.4006531,95.47955649,917.6934121,143.8329454
1,S,2264.29763,4.191480287,5071.374108,13964.01192,96.71503471,672.4533616,0.006424762,1.433084695,1.287591206,5.846156875,0.119089642,51.84180236,24.72826009,397.074269,161.0412215,777.8121001,179.6386278,1821.093205,246.7441222
1,S,1106,8.999999991,2009.999998,10739.99999,64.70000005,329,0.0064,1.509999999,1.25,4.199999996,0.084,30.2,12.16999999,166.2999999,66.09999993,334.0000001,68.49999992,619,124
1,S,609.9263021,2.693056407,1253.054776,13041.82078,73.24777805,369.8934986,0.006210976,3.47981138,0.440581206,1.832992483,0.29537047,15.39220961,6.856600879,99.45318591,42.16159596,222.1010767,49.20996124,464.4596879,91.29771581
1,S,2168.41933,3.658113145,5018.961925,15556.85236,80.34651756,787.471386,0.006197036,0.634722063,0.814807827,5.016875678,0.095199086,49.06433998,23.45389848,379.0004242,152.7342825,791.6001977,184.1981619,1926.967159,263.0601976
1,S,1369.420935,8.815161758,2947.646337,15525.69649,77.90996675,291.3727091,0.006192036,0.883663336,1.078321814,4.311874123,0.047707004,33.7025425,14.92820702,218.7587837,86.0953859,412.425018,95.99725461,932.7897518,134.9871388
1,S,1632.269622,3.403790062,3268.582529,12329.08569,104.0788711,583.7578893,0.006163741,2.375150896,0.76438067,3.728753998,0.238569972,33.31146578,16.32003335,248.8792171,106.1037011,560.3772156,122.8516987,1108.586588,207.1304459
1,S,1051.984953,12.52476073,1822.534596,13114.50443,60.70264919,199.4099516,0.006093459,0.627659264,1.432936133,5.169487851,0.04956517,34.62712949,13.80837316,194.3376613,73.3685885,324.2495604,72.95675332,737.4410854,102.8731128
1,S,430.9999998,14.49999999,974.0000003,8900.000007,43.09999998,144,0.006,2.269999999,1.470000001,3.569999999,0.17,19.89999998,7.140000004,86.89999991,32.09999997,155.7999999,30.10000003,271.0000001,55.10000002
1,S,322.9999998,11.89999999,265,12510.00001,64.39999995,206.5999999,0.006,6.17,1.020000001,3.220000002,0.339,16.90000002,3.56,29.89999998,8.799999997,36.3,7.100000005,62.99999993,13.3
1,S,941.7850953,6.893348623,1977.039421,10386.40014,164.2809819,430.7596645,0.005794427,1.891961223,2.438729075,6.09010118,0.137468124,40.36786288,14.64410206,182.2386699,68.36045568,321.8774863,64.66172124,566.3370783,105.7826494
1,S,542.6531396,9.197970048,951.2549047,13759.04072,54.69374267,214.6005299,0.005761464,2.050177925,1.137917944,3.382007536,0.056747752,18.08242119,7.139422786,90.37724844,30.80231416,153.0961693,33.94371888,343.4904888,50.46900667
1,S,2644.947116,2.412550629,4902.757582,16149.73,79.86694344,1140.569521,0.005741636,0.499885128,0.721338936,5.288028511,0.024463831,46.34190014,26.44055117,389.0714334,151.5976814,753.1924951,198.8002943,2126.459252,315.0032496
1,S,293.0802586,4.449634686,1058.698683,11356.08072,125.0547223,570.6356035,0.005661427,2.651358822,1.658132913,4.734417771,0.661549784,26.89247342,8.911293957,110.0006729,37.84315957,155.7593126,32.55962707,287.3354828,37.32175005
1,S,449.217576,1.25204145,3107.24445,17272.21196,537.0551654,1442.444789,0.005574271,14.40347247,0.927596679,4.440022859,0.322718784,44.57803193,17.60061645,248.1301945,98.11619236,489.6837722,115.0972017,1167.200519,170.1810152
1,S,592.0340428,11.3422644,1969.473697,7967.8947,99.81601906,316.5604022,0.005536009,2.723833984,1.986854887,5.275865071,0.316760395,28.60269038,11.23087855,153.5422866,62.322953,292.6726595,69.16564655,699.7110477,103.2502757
1,S,792.6999996,8.500000006,1542.000001,10480.00001,72.99999998,369.1999997,0.0054,1.868,1.540000001,4.959999994,0.332,33.20000002,11.93000001,147.9,52.36000001,243.6,54.00000002,490.9999999,87.00000008
1,S,260.8159807,1.935540375,1244.053255,13117.60998,450.4259249,807.4646529,0.005287981,10.52994168,0.852605545,3.030156742,0.428680955,22.39900146,8.544048639,111.2442112,41.79100141,204.0812877,45.563757,507.5812676,72.74602022
1,S,1355.14061,5.67799818,2788.863099,14842.55623,72.86325509,417.6401951,0.005286774,0.752975471,1.013647618,4.006351622,0.079250746,30.86731088,14.79186474,231.8023102,85.90956164,417.2303777,100.589745,1082.014732,145.6654977
1,S,655.9685577,17.3186958,1040.83519,12535.67202,39.16669463,105.0869816,0.005254256,0.704878857,0.989779492,3.322537643,0.075825464,19.55263189,7.753315844,98.08590556,37.27403117,166.0352105,40.00089615,385.0419703,60.54360445
1,S,1223.894742,8.997835478,2555.629873,11636.73102,78.03881624,351.1046991,0.005092812,0.948929124,1.314141484,4.827379658,0.111536745,37.17216395,14.18555435,208.6233525,80.91722788,388.7271865,87.91423614,883.4921193,129.247438
1,S,373.9999998,5.200000004,879.9999997,12230,94.99999994,888.0000005,0.005,9.400000009,0.71,2.939999997,0.313,18.49999998,6.150000003,73.49999999,26.5,131.1000001,30.49999998,308.9999997,66.09999993
1,S,741.9999995,6.800000005,1909.999999,11100.00001,125,266.9999998,0.005,5.409999999,1.589999999,3.979999999,0.759999999,32.09999997,11.62,158.3999999,63.80000004,310.0000001,61.99999993,556.0000005,107.9999999
1,S,2820.061146,3.278842978,6092.606339,15299.72955,133.256225,1201.295627,0.004866137,0.651879247,1.208377077,6.690516114,0.119209111,61.42550265,30.99956167,479.993639,188.7264831,916.9664353,220.4339861,2237.381331,311.6006084
1,S,872.0000001,14.10000001,2241.999999,9499.999994,119.9,246.3000001,0.0047,2.059999998,3.620000004,8.160000005,0.177,53.19999996,16.90000002,209.6999998,75.60000009,349.9999997,66.09999993,565.0000002,107.9999999
1,S,1698.833307,8.967001347,3976.113692,14988.72964,84.85682789,375.0201092,0.00460894,0.638204954,1.390049478,5.456388664,0.04592851,48.57870474,20.7583661,293.7844203,113.4643538,557.0702784,121.2935363,1414.001841,171.6540996
1,S,198.6852884,7.333173224,722.7859086,8886.072679,165.3634026,324.9329153,0.004520866,7.94302651,1.155313478,2.61363087,0.334548415,14.49725967,5.174385259,69.2914622,23.99184682,123.2062922,31.01600843,313.1238693,46.71319485
1,S,693.9999993,14.79999999,1671,9020.00001,86.09999991,154.5000001,0.0042,2.310000001,4.229999996,8.329999992,0.3,45.3,14.26000002,163.7999998,57.00000004,254.5000002,47.89999995,401.0000004,76.90000004
1,S,997.9999993,9.400000009,1879.999999,10910.00001,54.40000004,327.0000003,0.004,1.44,2.139999998,5.800000006,0.291,39,13.3,166,61.9,292.9999998,58.90000003,531.9999996,105
1,S,1490.263532,5.484924287,3537.271802,13064.6511,421.0056818,1285.841212,0.003934257,8.694816623,2.689744704,8.538521042,0.472022789,61.37961542,23.86725494,322.3407871,122.4742541,567.4070532,127.7593081,1282.040949,182.3655098
1,S,332.3149473,10.52126419,969.5206307,11546.94093,70.35286888,205.9022527,0.003859843,2.195134033,1.159876464,3.367770706,0.14954081,20.65794843,7.213963606,94.21185066,34.81391695,163.3860908,33.31551691,369.9532152,51.4828856
1,S,351.8064058,4.858032803,1066.325976,11544.41775,198.1278277,310.0360777,0.003850963,18.26341981,1.162762013,3.390455683,0.81372967,21.06310172,7.065531127,91.39052581,33.82165078,162.8936437,34.69160837,321.8005715,61.87089252
1,S,247.6178617,8.376691474,927.6249197,13801.09705,135.0588763,435.1266959,0.003769215,10.48899528,1.482860648,4.302442293,0.062998597,24.00876684,9.026008642,112.932229,37.54988307,164.9268746,36.27238747,351.1705518,50.49750641
1,S,1922.967494,5.320669279,4333.227853,15343.91281,48.27059399,372.5666613,0.003762216,0.477990106,0.872422017,4.295579262,0.04771687,38.99054602,19.61355515,301.3305685,129.2882955,620.4570519,152.7935428,1479.073217,208.9971606
1,S,1620.000002,4.399999995,3839.999997,12690,117.0000001,602.9999998,0.0036,1.879999999,1.24,4.9,0.31,43.20000002,20.00000002,303.0000003,125,622.0000004,128.0000001,1120.000001,217.0000001
1,S,1548.241317,3.30389234,3533.106063,14531.21415,68.94102863,594.23361,0.00359024,0.715044764,0.711791203,3.908795467,0.054293394,34.13425158,16.64778544,258.5580055,100.8412492,538.3901441,127.9899057,1378.701481,193.2092324
1,S,1243.812228,6.030521748,2719.557953,13923.68623,60.95510322,379.6099244,0.003540457,0.839788815,0.91873942,4.168416939,0.090516847,31.07611086,13.16464247,197.4176564,79.61950936,397.6421882,89.63665759,902.5064658,137.8859695
1,S,1203.965194,9.669392489,2621.654483,13036.08201,63.29874449,182.7698132,0.003462849,0.712823011,1.614194733,5.787858939,0.020020134,38.9091195,15.71385817,203.1826597,76.49704357,376.3048433,81.4632488,841.9735487,116.8985349
1,S,176.2551064,2.60231165,449.6925348,7601.418141,36.73120052,102.9590968,0.003456496,6.275567613,0.870821891,1.859128498,0.533612866,9.030939503,3.189235649,37.97847054,15.01995969,75.26070011,19.31010036,217.0282492,34.57944973
1,S,3005.922263,4.048260901,7123.781068,15636.40959,154.4389976,1120.698271,0.003303986,0.811539093,1.514966505,8.020620372,0.168568898,72.9131102,32.91602148,515.8681131,212.5587547,998.0066428,243.3912236,2367.32394,339.7732419
1,S,203.7897976,3.620329232,1268.718863,10827.17738,165.4697962,263.6356803,0.003279717,8.620549739,1.419046082,3.39946211,0.558101719,22.47204625,8.451979286,118.0333431,44.50065804,219.9730006,53.17290919,561.9387214,84.75582879
1,S,1130.825085,4.27630055,2288.619937,11175.79709,88.87779592,348.5805381,0.003218387,6.878602465,0.669466858,3.589412038,0.3488678,28.51228195,12.39724894,184.9984808,76.13376916,390.8519932,85.03567785,768.6646379,141.0038215
1,S,148.06597,4.433749372,209.6147599,16874.44046,55.65830137,430.0102541,0.003152449,1.59300492,0.36512827,0.726912661,0.222222055,5.778399762,1.641597292,20.35996842,7.25817712,38.56697746,8.908162198,92.74711302,16.36891408
1,S,1689.000002,4.9,3576.999999,10980,120.4,645.0000005,0.003,1.889999999,1.680000001,4.830000003,0.167,44.60000003,19.44000002,278.8999998,114.3999999,583.9999998,122.1,1070.000001,212.4999998
1,S,845.0000001,4.999999996,1485.000001,12200.00001,39.91000002,466.9000001,0.0029,0.699,0.629999999,2.559999998,0.104,19.91,9.31,133.9999999,48.78999999,231.0999997,49.27999998,436.1999998,75.1
1,S,1974.568607,6.106265971,4641.446672,13997.32199,169.5490938,769.9879417,0.002869172,1.408212954,1.887900863,7.793671186,0.146438332,60.0488748,26.3114309,390.2934141,141.2481931,713.9799532,155.4772377,1630.521336,217.2174325
1,S,1974.557918,3.778518718,4365.507413,17276.00309,87.39628475,1061.564105,0.002862881,0.389461103,0.662421276,4.569653538,0.050413498,43.41884206,22.47970786,342.7636327,134.7053507,682.5248261,173.6797131,1778.409506,267.3872256
1,S,3010.27374,3.495120545,6511.018105,14423.59535,91.634072,846.2256459,0.002806575,0.568182273,1.080351574,6.520957384,0.079053273,60.35525123,31.54726123,483.2435922,194.3298252,989.6937986,232.0801594,2422.559442,353.8080191
1,S,1629.999998,7.199999993,3265.999997,10530,111.6000001,871,0.0028,1.26,0.580000001,3.49,0.058,34.49999999,16.78999999,253.4000003,107.9000001,560.8000001,119.4999999,1091.999999,217.0000001
1,S,1202.000001,12.6,2224,10480.00001,97.10000002,303.0999997,0.0028,1.66,2.000000002,6.109999997,0.148,40.49999998,15.2,205.9000002,78.69999993,379,82.29999996,727.9999995,130.1000001
1,S,482.2876544,2.640810876,3292.366992,15354.19479,1151.623692,1210.738373,0.002742621,24.0832688,1.989494047,6.924379373,0.643473549,51.37905214,19.35984442,247.1586395,96.6886795,442.3434339,103.7432693,1064.245881,133.5899637
1,S,222.3943148,4.375710812,472.3589396,10064.84857,164.554226,296.5309794,0.002713832,7.943772884,0.821277905,1.473480297,0.667408133,8.88929013,3.012721446,37.02673109,14.03714458,73.05005311,17.3537443,176.2139726,39.45611512
1,S,262.6213558,6.701715202,652.2603107,11891.28716,89.77244839,340.4513205,0.00256836,3.053844421,1.228921918,3.889778531,0.526560154,23.50336294,6.837420315,76.32714693,22.74300464,87.24762526,17.10942696,146.4837114,19.86427084
1,S,118.5672137,7.954539394,460.8160172,10875.97804,18.26230539,36.39373203,0.002538362,12.05340818,1.384389804,2.652393879,0.117462445,12.37496585,4.025498035,49.68980495,17.62313386,83.4144303,18.23656853,194.3409122,28.85898789
1,S,169.3768341,5.080724311,463.8958891,12199.95091,43.39501012,202.758678,0.00224823,2.009624885,0.637253065,1.847175267,0.210297915,9.29131348,3.523738171,43.32689194,17.68628826,71.71993545,16.78880547,177.4012959,26.84720685
1,S,1179.999999,4.999999996,2019.999998,10769.99999,48.69999998,364.9999996,0.0022,1.149999999,1.429999998,3.689999999,0.094,25.09999997,10.9,158,64.90000003,337.0000001,72.89999995,669.0000004,135.9999999
1,S,766.9791694,7.454304891,1410.19481,11351.12884,91.20305122,346.0570848,0.002146235,1.207940732,0.854297782,3.321421557,0.078704089,22.78389576,9.009858221,120.2755795,47.09929462,231.8800653,48.34039313,435.8551922,81.931264
1,S,221.9833944,2.704014275,1079.607408,13906.77102,203.326273,523.3538978,0.002132612,4.507183056,0.7173624,2.785725816,0.059546345,19.06083206,7.341008248,96.91673168,38.04651331,195.0650642,42.7015233,455.9190815,64.79010101
1,S,1055.000001,9.699999994,1795,9350.000003,55.90000001,142.9000001,0.0021,1.419999999,2.410000002,6.139999998,0.187,40.29999999,13.11000001,164.1,59.50000004,278.0000001,53.89999998,478.0000004,91.3000001
